MANDT,MATNR,VKORG,VTWEG,LVORM,VERSG,BONUS,PROVG,SKTOF,VMSTA,VMSTD,AUMNG,LFMNG,EFMNG,SCMNG,SCHME,VRKME,MTPOS,DWERK,PRODH,PMATN,KONDM,KTGRM,MVGR1,MVGR2,MVGR3,MVGR4,MVGR5,SSTUF,PFLKS,LSTFL,LSTVZ,LSTAK,LDVFL,LDBFL,LDVZL,LDBZL,VDVFL,VDBFL,VDVZL,VDBZL,PRAT1,PRAT2,PRAT3,PRAT4,PRAT5,PRAT6,PRAT7,PRAT8,PRAT9,PRATA,RDPRF,MEGRU,LFMAX,RJART,PBIND,VAVME,MATKC,PVMSO,/BEV1/EMLGRP,/BEV1/EMDRCKSPL,/BEV1/RPBEZME,/BEV1/RPSNS,/BEV1/RPSFA,/BEV1/RPSKI,/BEV1/RPSCO,/BEV1/RPSSO,/SIE/SF_LO_LEAD_MDM,PLGTP,ZZVMSTA,YYLASTUPD,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,MAT-002025,SORG-02,O1,,1,05,,,99,20260109,1.000,0.000,0.000,0.000,,,NORM,PLNT-47,602E00023-00010000,,,42,Z03,A63,ZI6,ZFD,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20260109182500,20260109,183503,2026-01-09 18:39:34.752,2026-01-09 19:08:34.579
500,MAT-001811,SORG-01,O1,,1,,,X,99,20250604,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250604,124811,2025-06-04 12:49:03.499,2025-06-04 13:12:56.938
500,MAT-003093,SORG-12,O2,,1,,,,99,20170821,1.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M20902-90200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250630,172538,2025-06-30 17:25:47.289,2025-06-30 17:40:38.813
500,MAT-002293,SORG-01,O1,,1,,,X,99,20230803,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241129,120610,2024-11-29 12:06:46.484,2024-11-29 12:16:44.270
500,MAT-003023,SORG-01,O1,,1,,,X,99,20251015,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251015,203424,2025-10-15 20:35:51.555,2025-10-15 20:38:19.010
500,MAT-003396,SORG-01,O1,,1,,,X,99,20170714,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602E00006-00010000,,AA,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250430,114229,2025-04-30 11:42:50.376,2025-04-30 11:43:04.705
500,MAT-001751,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602E00003-00050001,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250326,192209,2025-03-26 19:23:12.841,2025-03-26 19:41:24.423
500,MAT-001930,SORG-01,O1,,1,,,X,99,20251010,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00012-00090009,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251010,043724,2025-10-10 04:37:47.808,2025-10-10 05:06:54.457
500,MAT-002596,SORG-01,O1,,1,,,X,99,20250909,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250909,124305,2025-09-09 12:46:04.023,2025-09-09 13:12:27.558
500,MAT-002878,SORG-01,O1,,1,01,,X,99,20241106,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241106,113855,2024-11-06 11:42:56.782,2024-11-06 11:47:46.493
500,MAT-000127,SORG-12,O2,,1,,,,,00000000,1.000,0.000,0.000,0.000,,,NORM,PLNT-08,802M07902-09700316,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251211072740,20251211,072749,2025-12-11 07:29:07.916,2025-12-11 07:38:32.095
500,MAT-002945,SORG-01,O1,,1,01,,X,99,20250505,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250505,133800,2025-05-05 13:38:07.670,2025-05-05 14:13:00.762
500,MAT-003449,SORG-13,O2,,1,,,,99,20250828,1.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250728073727,20250828,113348,2025-08-28 11:33:55.303,2025-08-28 11:41:54.776
500,MAT-001879,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091160,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250826,200227,2025-08-26 20:05:32.884,2025-08-26 20:09:58.053
500,MAT-002332,SORG-01,O1,,1,,,X,99,20230803,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250226,122315,2025-02-26 12:29:39.780,2025-02-26 12:43:09.317
500,MAT-003050,SORG-01,O1,,1,,,X,99,20251215,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00040-00092006,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251215,185522,2025-12-15 18:59:50.603,2025-12-15 19:08:54.218
500,MAT-001886,SORG-03,O1,,1,,,X,99,20250902,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00048-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250903,174220,2025-09-03 17:42:30.889,2025-09-03 18:12:06.496
500,MAT-002162,SORG-01,O1,,1,,,X,99,20260122,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260122,141850,2026-01-22 14:19:06.380,2026-01-22 14:38:33.082
500,MAT-000620,SORG-13,O1,,1,,,,99,20250325,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10321-32100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250325,184313,2025-03-25 18:43:39.436,2025-03-25 19:11:47.848
500,MAT-003022,SORG-01,O1,,1,,,X,99,20251016,0.000,0.000,0.000,0.000,,UN,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251031,135130,2025-10-31 13:52:23.377,2025-10-31 14:07:04.076
500,MAT-003092,SORG-01,O1,,1,,,X,99,20260303,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260303,135004,2026-03-03 13:50:40.482,2026-03-03 14:09:20.832
500,MAT-002360,SORG-01,O1,,1,,,X,99,20250606,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250606,164852,2025-06-06 16:49:51.552,2025-06-06 17:10:37.460
500,MAT-001730,SORG-07,O1,,1,,,X,99,20250221,0.000,0.000,0.000,0.000,,,NORM,PLNT-50,602E00004-00010008,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250221,170022,2025-02-21 17:01:14.996,2025-02-21 17:11:33.982
500,MAT-000536,SORG-13,O1,,1,,,,99,20250812,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20901-90100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701163922,20250812,192923,2025-08-12 19:29:48.858,2025-08-12 19:40:32.530
500,MAT-001728,SORG-01,O1,,1,,,X,99,20250624,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00007-00010000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251222,200208,2025-12-22 20:02:18.631,2025-12-22 20:08:33.763
500,MAT-001604,SORG-01,O1,,1,,,X,99,20240828,0.000,0.000,0.000,0.000,,,NORM,PLNT-38,602D00012-00090009,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240828,165643,2024-08-28 16:58:54.062,2024-08-28 17:11:14.496
500,MAT-001854,SORG-01,O1,,1,,,,99,20250725,1.000,0.000,0.000,0.000,,,BANC,PLNT-37,602E00006-00010000,,,42,,B23,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250724152300,20250725,142846,2025-07-25 14:28:55.860,2025-07-25 14:43:55.194
500,MAT-002294,SORG-01,O1,,1,,,X,99,20230803,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241202,131843,2024-12-02 13:19:16.525,2024-12-02 13:42:27.456
500,MAT-003321,SORG-13,O2,,1,,,X,99,20250508,0.000,0.000,0.000,0.000,,,NORM,PLNT-08,802M07902-09700316,,,42,,,,015,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250902,185513,2025-09-02 18:55:22.619,2025-09-02 19:11:22.985
500,MAT-000642,SORG-13,O2,,1,,,,99,20260204,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10211-21100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20251203094432,20260204,192745,2026-02-04 19:31:16.858,2026-02-04 19:38:14.656
500,MAT-002543,SORG-01,O1,,1,,,X,99,20170824,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-40,,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240819,205910,2024-08-19 20:59:37.510,2024-08-19 21:10:22.720
500,MAT-000655,SORG-13,O1,,1,,,,99,20250625,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250625,114319,2025-06-25 11:43:35.868,2025-06-25 12:13:51.403
500,MAT-002847,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00040-00092006,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240913,125842,2024-09-13 12:58:57.146,2024-09-13 13:16:56.354
500,MAT-002300,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241210,124543,2024-12-10 12:46:42.115,2024-12-10 13:07:52.281
500,MAT-000626,SORG-13,O1,,1,,,,99,20240813,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20801-80100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20240813,113027,2024-08-13 11:30:53.910,2024-08-13 11:46:16.949
500,MAT-000641,SORG-13,O1,,1,,,,99,20251002,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10401-40100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250701163922,20251002,155148,2025-10-02 15:54:09.495,2025-10-02 16:08:42.367
500,MAT-004488,SORG-01,O1,,1,,,,99,20250514,0.000,0.000,0.000,0.000,,,LEIS,PLNT-37,602E00024-00010000,,AA,02,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250514,165253,2025-05-14 16:55:09.265,2025-05-14 17:11:55.686
500,MAT-000609,SORG-12,O2,,1,,,,99,20250829,1.000,0.000,0.000,0.000,,,NORM,PLNT-09,802M10402-40200000,,,42,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20250915075732,20250917,145114,2025-09-17 14:54:23.896,2025-09-17 15:15:08.668
500,MAT-002492,SORG-01,O1,,1,,,X,99,20220627,0.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00033-00070000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251202,174929,2025-12-02 17:53:30.147,2025-12-02 18:09:04.820
500,MAT-002984,SORG-12,O2,,1,,,X,99,20250814,0.000,0.000,0.000,0.000,,,NORM,PLNT-08,802M07901-08360573,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250814,170425,2025-08-14 17:04:58.155,2025-08-14 17:11:29.980
500,MAT-002991,SORG-13,O1,,1,,,,99,20250829,1.000,0.000,0.000,0.000,,,NORM,PLNT-21,802M10501-60100000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250829,095209,2025-08-29 09:52:22.251,2025-08-29 10:13:15.401
500,MAT-002890,SORG-13,O1,,1,,,X,99,20241204,0.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20802-80200000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241204,201507,2024-12-04 20:15:19.687,2024-12-04 20:39:46.114
500,MAT-001483,SORG-10,O2,,1,,,,99,20221012,1.000,0.000,0.000,0.000,,,LEIS,PLNT-48,602O00000-40000003,,,01,,E99,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250520,143248,2025-05-20 14:39:25.738,2025-05-20 14:41:32.543
500,MAT-002319,SORG-01,O1,,1,,,X,99,20240520,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250121,110252,2025-01-21 11:03:29.746,2025-01-21 11:14:37.516
500,MAT-003026,SORG-01,O1,,1,,,,99,20251029,0.000,0.000,0.000,0.000,,,NORM,PLNT-40,602D00040-00090041,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251029,160624,2025-10-29 16:06:42.742,2025-10-29 16:07:37.428
500,MAT-000707,SORG-03,O1,,1,,,X,99,20180817,0.000,0.000,0.000,0.000,,,BANC,,,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250522,203510,2025-05-22 20:36:57.586,2025-05-22 20:40:13.081
500,MAT-002815,SORG-11,O1,,1,,,X,99,20260130,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-23,682A00028-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260130,204022,2026-01-30 20:41:57.152,2026-01-30 21:08:18.124
500,MAT-002301,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091900,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241211,193042,2024-12-11 19:31:22.862,2024-12-11 19:37:53.558
500,MAT-002282,SORG-01,O1,,1,,,X,99,20230803,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241028,114620,2024-10-28 11:50:07.644,2024-10-28 12:13:01.943
500,MAT-000999,SORG-03,O2,,1,,,,07,20160112,1.000,0.000,0.000,1.000,,,NORM,PLNT-28,602D09000-00010011,,,42,,Z14,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260129,153151,2026-01-29 15:32:03.230,2026-01-29 15:38:50.510
500,MAT-000468,SORG-13,O1,,1,,,,99,20250415,1.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M10401-40100000,,,,,,,011,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250415,182240,2025-04-15 18:27:20.224,2025-04-15 18:40:30.894
500,MAT-001579,SORG-02,O1,,1,03,,X,99,20230405,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00005-00030000,,,42,E1H,EMZ,ENF,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251010,135806,2025-10-10 13:58:19.638,2025-10-10 14:07:31.592
500,MAT-001168,SORG-05,O2,,1,05,,,07,20240903,1.000,0.000,0.000,0.000,,,NORM,PLNT-33,602D09000-00000027,,,42,G40,G33,G30,GD6,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251219,233037,2025-12-19 23:30:44.698,2025-12-19 23:36:59.301
500,MAT-001559,SORG-01,O1,,1,,,,99,20250515,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091160,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250515,121427,2025-05-15 12:16:33.942,2025-05-15 12:43:28.201
500,MAT-002530,SORG-03,O1,,1,,,X,99,20251002,0.000,0.000,0.000,0.000,,,NORM,PLNT-43,602D00048-00060000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20251002,125522,2025-10-02 12:55:35.075,2025-10-02 13:08:54.818
500,MAT-000875,SORG-01,O1,,1,05,,,99,20260129,1.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,,42,Z02,Z32,ZW4,ZWQ,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,20260119144700,20260129,134301,2026-01-29 13:47:22.412,2026-01-29 14:09:04.851
500,MAT-002008,SORG-03,O1,,1,,,X,99,20251218,0.000,0.000,0.000,0.000,,,NORM,PLNT-49,602D00048-00060000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260129,174611,2026-01-29 17:46:18.858,2026-01-29 18:08:53.174
500,MAT-001774,SORG-13,O2,,1,,,X,99,20250423,0.000,0.000,0.000,0.000,,,NORM,PLNT-20,802M20801-80100000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250424,124716,2025-04-24 12:47:39.308,2025-04-24 13:12:30.631
500,MAT-003072,SORG-01,O1,,1,,,X,99,20260129,0.000,0.000,0.000,0.000,,,NORM,PLNT-37,602E00006-00010000,,AA,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260129,143622,2026-01-29 14:37:57.783,2026-01-29 14:39:03.629
500,MAT-002857,SORG-11,O1,,1,,,X,99,20241003,0.000,0.000,0.000,0.000,,,BANC,PLNT-23,682V00005-00010000,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241003,214926,2024-10-03 21:49:37.666,2024-10-03 22:11:24.698
500,MAT-000273,SORG-12,O1,,1,,,X,99,20250929,0.000,0.000,0.000,0.000,,,NORM,PLNT-16,802M07901-04200804,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,X,,00000000,,0,,,,,,,,,,,20250929,150219,2025-09-29 15:02:28.343,2025-09-29 15:09:05.580
500,MAT-001645,SORG-01,O1,,1,01,,X,99,20250116,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00091193,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250116,122324,2025-01-16 12:23:47.784,2025-01-16 12:44:06.668
500,MAT-001739,SORG-01,O1,,1,,,,99,20250310,1.000,0.000,0.000,0.000,,,NORM,PLNT-36,602D00040-00091193,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250310,133441,2025-03-10 13:39:59.019,2025-03-10 13:41:55.897
500,MAT-002854,SORG-11,O1,,1,,,X,99,20241001,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-24,682V00005-00010000,,AA,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20241001,164536,2024-10-01 16:46:05.399,2024-10-01 17:10:50.214
500,MAT-002166,SORG-01,O1,,1,,,X,99,20181101,0.000,0.000,0.000,0.000,,,ZPS3,PLNT-36,602D00040-00097000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260126,232350,2026-01-26 23:24:01.028,2026-01-26 23:38:13.927
500,MAT-003355,SORG-13,O2,,1,,,X,99,20250306,0.000,0.000,0.000,0.000,,,NORM,PLNT-11,802M10402-40200000,,,01,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250306,210729,2025-03-06 21:10:27.166,2025-03-06 21:10:40.513
500,MAT-004486,SORG-01,O1,,1,,,,99,20250702,0.000,0.000,0.000,0.000,,,LEIS,PLNT-37,602E00006-00010000,,AA,02,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250702,195619,2025-07-02 19:58:59.288,2025-07-02 20:10:05.500
500,MAT-000279,SORG-12,O1,,1,,,X,99,20251202,0.000,0.000,0.000,0.000,,,NORM,PLNT-16,802M07901-09910455,,,42,DX1,LD,300,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,X,,00000000,,0,,,,,,,,,,,20251202,095342,2025-12-02 09:53:48.493,2025-12-02 10:10:24.456
500,MAT-003107,SORG-12,O1,,,,,,,00000000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20250918,202949,2025-09-18 20:29:57.691,2025-09-18 20:41:25.726
500,MAT-003058,SORG-12,O2,,1,,,X,99,20260116,0.000,0.000,0.000,0.000,,,NORM,PLNT-08,802M07901-09700316,,,42,,,,,,,,,,,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,,,,,,,,,,,,,0.000,,,,,00000000,,0,,,,,,,,,,,20260116,185538,2026-01-16 18:55:50.382,2026-01-16 19:08:22.438
